plant1_train.mea_ddhr,plant1_train.tem_in_loc1,plant1_train.hum_in_loc1,plant1_train.tem_coil_loc1,plant1_train.tem_in_loc2,plant1_train.hum_in_loc2,plant1_train.tem_coil_loc2,plant1_train.tem_in_loc3,plant1_train.hum_in_loc3,plant1_train.tem_coil_loc3,plant1_train.tem_out_loc1,plant1_train.hum_out_loc1,temp_24,hum_24,temp_48,hum_48,plant1_train.cond_loc1,plant1_train.cond_loc2,plant1_train.cond_loc3
2018-11-25 15:00:00,13.45,49.63,10.44,12.35,53.57,8.65,11.83,56.38,8.42,11.37,52.63,14.0,50,14.0,70,0.0,0.0,0.0
2018-11-25 18:00:00,12.99,52.53,10.4,12.17,54.67,8.73,11.04,59.71,8.57,8.93,62.7,9.0,70,14.0,75,0.0,0.0,0.0
2018-11-25 21:00:00,12.47,52.99,10.37,11.04,57.51,8.76,10.12,62.06,8.46,7.16,69.72,5.0,85,11.0,70,0.0,0.0,0.0
2018-11-26 12:00:00,11.71,56.5,9.76,10.76,56.65,8.57,10.21,60.01,8.53,10.61,53.75,14.0,70,3.0,55,0.0,0.0,0.0
2018-11-26 15:00:00,13.14,48.72,10.33,12.5,47.22,8.95,11.83,51.13,8.76,11.89,45.88,14.0,75,7.0,35,0.0,0.0,0.0
2018-11-26 18:00:00,13.3,46.83,10.6,12.53,48.11,9.18,11.65,52.29,8.95,10.0,52.96,10.0,75,9.0,30,0.0,0.0,0.0
2018-11-26 21:00:00,12.35,51.5,10.37,10.98,55.98,9.07,9.63,61.17,8.73,6.12,72.5,7.0,70,5.0,50,0.0,0.0,0.0
2018-11-27 12:00:00,11.86,65.14,9.76,10.98,68.65,8.65,10.76,71.98,8.5,13.66,59.58,8.0,25,2.0,60,0.0,0.0,0.0
2018-11-27 15:00:00,13.33,71.0,10.14,12.5,73.02,9.03,12.81,71.61,9.15,13.85,65.02,9.0,25,8.0,40,0.0,0.0,0.0
2018-11-27 18:00:00,13.33,70.97,10.29,12.93,73.11,9.18,12.56,76.22,9.15,11.89,72.07,5.0,50,10.0,50,0.0,1.0,1.0
2018-11-27 21:00:00,12.14,43.8,10.33,12.26,45.91,9.41,11.74,47.99,9.15,10.76,41.76,2.0,60,7.0,70,0.0,0.0,0.0
2018-11-28 12:00:00,11.43,21.58,9.53,10.95,20.48,9.3,9.85,24.73,8.92,9.05,17.83,8.0,50,3.0,80,0.0,0.0,0.0
2018-11-28 15:00:00,12.2,20.42,9.79,11.89,19.81,9.41,10.61,27.11,9.18,8.84,25.06,8.0,55,9.0,50,0.0,0.0,0.0
2018-11-28 18:00:00,10.52,28.39,9.3,10.7,27.47,9.34,10.34,30.31,9.07,7.92,33.85,5.0,60,9.0,35,0.0,0.0,0.0
2018-11-28 21:00:00,10.12,32.48,8.99,10.24,31.65,9.3,9.76,36.02,9.11,7.56,40.35,3.0,70,5.0,70,0.0,0.0,0.0
2018-11-29 12:00:00,8.84,47.62,7.77,9.05,46.4,8.5,8.32,48.81,8.19,6.4,52.63,7.0,40,3.0,85,0.0,0.0,0.0
2018-11-29 15:00:00,10.18,38.43,8.15,9.73,36.72,8.65,9.3,38.55,8.31,7.95,32.88,8.0,35,9.0,65,0.0,0.0,0.0
2018-11-29 18:00:00,10.06,34.0,8.23,9.85,33.61,8.61,9.21,36.2,8.34,6.64,39.62,4.0,65,11.0,55,0.0,0.0,0.0
2018-11-29 21:00:00,9.76,44.47,8.12,9.42,43.1,8.65,8.87,48.44,8.31,6.61,54.33,2.0,70,7.0,75,0.0,0.0,0.0
2018-11-30 12:00:00,9.11,40.11,7.47,8.99,40.35,7.96,8.14,43.41,7.73,7.1,40.48,10.0,55,5.0,85,0.0,0.0,0.0
2018-11-30 15:00:00,10.21,40.84,7.81,9.85,41.76,8.08,8.96,46.21,7.77,6.86,50.09,11.0,50,11.0,65,0.0,0.0,0.0
2018-11-30 18:00:00,9.11,39.99,7.5,9.15,40.26,7.96,8.66,43.74,7.81,6.4,44.9,6.0,70,12.0,65,0.0,0.0,0.0
2018-11-30 21:00:00,8.84,43.93,7.39,8.5,43.35,8.04,8.11,47.77,7.77,5.09,55.53,3.0,80,10.0,75,0.0,0.0,0.0
2018-12-01 12:00:00,8.9,50.85,6.55,8.32,50.21,7.16,8.11,52.32,6.93,8.87,45.42,10.0,65,10.0,95,0.0,0.0,0.0
2018-12-01 15:00:00,10.43,49.73,7.08,9.76,52.81,7.7,9.45,55.71,7.35,9.57,53.39,12.0,65,14.0,90,0.0,0.0,0.0
2018-12-01 18:00:00,10.09,53.72,7.12,9.66,54.18,7.35,9.51,54.82,7.28,8.05,57.17,11.0,75,15.0,85,0.0,0.0,0.0
2018-12-01 21:00:00,9.27,59.1,7.12,8.5,61.9,7.31,8.29,64.93,7.28,5.79,71.83,10.0,75,13.0,90,0.0,0.0,0.0
2018-12-02 12:00:00,9.79,60.9,7.05,9.51,61.9,7.16,9.51,63.58,7.28,10.89,54.91,14.0,90,8.0,90,0.0,0.0,0.0
2018-12-02 15:00:00,11.1,59.92,7.47,10.89,59.43,7.5,10.95,60.53,7.5,13.14,48.11,16.0,85,9.0,75,0.0,0.0,0.0
2018-12-02 18:00:00,11.71,57.36,7.58,11.53,57.39,7.77,11.65,58.82,7.81,13.17,52.5,13.0,90,9.0,65,0.0,0.0,0.0
2018-12-02 21:00:00,11.74,58.12,7.73,11.68,58.03,8.04,11.71,59.13,8.04,11.43,55.95,12.0,90,6.0,55,0.0,0.0,0.0
2018-12-03 12:00:00,12.69,83.18,8.92,12.44,85.59,8.95,12.41,87.82,9.41,14.76,86.63,9.0,85,-1.0,55,1.0,1.0,1.0
2018-12-03 15:00:00,13.51,88.22,9.34,13.14,89.47,9.34,13.21,91.64,9.79,14.67,90.81,9.0,65,1.0,45,1.0,1.0,1.0
2018-12-03 18:00:00,14.0,89.71,9.87,13.66,91.36,9.57,13.75,92.95,10.25,14.09,90.32,7.0,55,2.0,45,1.0,1.0,1.0
2018-12-03 21:00:00,13.91,88.74,10.02,13.63,90.26,10.1,13.82,92.0,10.48,13.39,89.56,4.0,55,1.0,50,1.0,1.0,1.0
2018-12-04 12:00:00,11.22,75.46,9.72,11.53,74.42,10.1,11.71,75.52,10.48,9.85,74.6,1.0,45,1.0,75,0.0,0.0,0.0
2018-12-04 15:00:00,10.76,62.0,9.37,11.16,61.02,10.06,11.25,62.03,10.33,8.99,61.94,2.0,50,5.0,55,0.0,0.0,0.0
2018-12-04 18:00:00,10.15,40.48,9.22,10.58,41.85,9.83,10.61,45.09,10.25,8.53,39.59,1.0,50,6.0,40,0.0,0.0,0.0
2018-12-04 21:00:00,8.41,46.37,8.65,9.02,44.57,9.76,9.21,46.7,9.91,5.63,51.83,0.0,55,4.0,60,0.0,0.0,0.0
2018-12-05 12:00:00,7.34,31.96,6.74,7.07,28.48,8.12,6.28,33.27,7.73,2.83,33.91,6.0,50,-5.0,55,0.0,0.0,0.0
2018-12-05 15:00:00,7.83,31.81,6.74,8.2,30.01,8.12,7.41,33.33,7.81,3.96,38.37,6.0,40,-5.0,50,0.0,0.0,0.0
2018-12-05 18:00:00,7.92,36.32,6.7,7.86,35.5,7.92,7.1,38.92,7.62,3.59,45.76,4.0,60,-4.0,55,0.0,0.0,0.0
2018-12-05 21:00:00,7.92,37.52,6.93,7.56,36.39,7.77,6.79,39.44,7.39,3.22,45.24,4.0,65,-5.0,55,0.0,0.0,0.0
2018-12-06 12:00:00,8.63,54.18,6.4,8.26,52.53,7.2,7.5,56.29,6.89,5.36,57.66,-4.0,50,-7.0,60,0.0,0.0,0.0
2018-12-06 15:00:00,9.11,40.32,7.16,9.39,40.66,7.58,8.53,44.69,6.97,6.55,46.34,-4.0,50,-5.0,50,0.0,0.0,0.0
2018-12-06 18:00:00,8.41,41.45,6.59,8.93,39.84,7.43,8.5,43.07,7.08,5.91,46.64,-4.0,55,-4.0,55,0.0,0.0,0.0
2018-12-06 21:00:00,7.07,47.28,6.59,7.59,46.79,7.47,7.71,48.57,7.01,4.26,54.43,-4.0,55,-4.0,60,0.0,0.0,0.0
2018-12-07 12:00:00,0.48,34.4,1.59,1.58,31.9,5.06,1.39,35.04,4.57,-3.1,41.3,-4.0,50,-6.0,50,0.0,0.0,0.0
2018-12-07 15:00:00,0.81,36.17,1.63,2.06,33.39,5.14,1.79,36.42,4.26,-3.0,46.34,-3.0,55,-2.0,35,0.0,0.0,0.0
2018-12-07 18:00:00,0.11,42.43,0.87,1.21,39.19,4.6,1.64,40.38,3.88,-3.03,54.73,-4.0,60,-1.0,35,0.0,0.0,0.0
2018-12-07 21:00:00,0.14,46.15,0.67,1.67,41.54,4.41,0.96,45.57,3.54,-3.95,61.14,-4.0,55,-3.0,55,0.0,0.0,0.0
2018-12-08 12:00:00,-0.53,28.02,-1.08,0.72,25.03,2.2,-0.9,31.23,1.02,-4.9,37.36,-2.0,35,-4.0,50,0.0,0.0,0.0
2018-12-08 15:00:00,0.32,35.38,-0.81,1.54,31.84,2.32,0.05,37.3,0.94,-3.98,47.95,-1.0,40,1.0,40,0.0,0.0,0.0
2018-12-08 18:00:00,-0.62,47.68,-1.39,0.57,42.98,1.93,0.69,44.2,1.09,-2.42,55.22,-3.0,60,3.0,40,0.0,0.0,0.0
2018-12-08 21:00:00,0.35,51.31,-1.0,1.7,46.95,1.9,1.03,50.24,1.02,-3.0,62.64,-4.0,60,0.0,55,0.0,0.0,0.0
2018-12-09 12:00:00,0.05,32.05,-1.54,1.3,28.94,0.98,-0.35,32.72,-0.43,-3.46,34.74,2.0,35,-1.0,55,0.0,0.0,0.0
2018-12-09 15:00:00,1.27,26.43,-0.85,2.12,24.11,0.98,0.72,28.45,-0.28,-3.28,31.53,4.0,35,1.0,50,0.0,0.0,0.0
2018-12-09 18:00:00,1.0,28.63,-0.89,2.12,25.49,0.98,1.18,29.49,-0.2,-2.15,33.97,0.0,55,2.0,55,0.0,0.0,0.0
2018-12-09 21:00:00,1.85,27.99,-0.66,2.0,23.2,0.98,1.15,26.13,-0.13,-2.64,29.52,-1.0,60,1.0,70,0.0,0.0,0.0
2018-12-10 12:00:00,3.68,31.01,0.64,3.65,26.71,1.02,2.49,31.5,0.14,1.42,30.07,2.0,40,-1.0,55,0.0,0.0,0.0
2018-12-10 15:00:00,5.45,31.44,1.13,4.87,28.57,1.32,3.83,33.36,0.48,2.58,36.87,3.0,40,2.0,40,0.0,0.0,0.0
2018-12-10 18:00:00,5.85,32.33,1.86,5.12,30.16,1.74,4.26,32.84,0.9,2.55,33.91,1.0,50,2.0,35,0.0,0.0,0.0
2018-12-10 21:00:00,5.48,31.78,1.9,4.81,28.97,1.82,4.02,33.85,0.98,1.94,37.36,-1.0,60,-1.0,50,0.0,0.0,0.0
2018-12-11 12:00:00,6.09,31.99,2.7,4.84,31.17,2.24,4.38,33.3,1.59,1.97,34.31,1.0,40,-1.0,75,0.0,0.0,0.0
2018-12-11 15:00:00,6.86,40.11,3.15,5.51,49.18,2.47,4.9,54.09,1.93,2.37,60.01,2.0,40,4.0,60,0.0,0.0,0.0
2018-12-11 18:00:00,6.76,49.24,3.12,5.24,54.37,2.66,4.57,57.91,2.01,1.18,67.58,-1.0,55,2.0,50,0.0,0.0,0.0
2018-12-11 21:00:00,5.97,51.4,3.15,4.2,57.6,2.77,3.56,60.38,1.93,-0.2,73.5,-3.0,65,-1.0,50,0.0,0.0,0.0
2018-12-12 12:00:00,5.39,29.03,3.77,5.73,27.72,3.42,4.6,31.78,2.54,2.49,30.74,3.0,60,-5.0,60,0.0,0.0,0.0
2018-12-12 15:00:00,5.88,31.84,3.99,6.09,29.21,3.84,4.96,33.79,2.74,1.54,40.08,3.0,50,-1.0,45,0.0,0.0,0.0
2018-12-12 18:00:00,5.12,39.13,3.57,5.39,36.57,3.57,4.69,39.38,2.93,1.24,46.61,0.0,54,0.0,44,0.0,0.0,0.0
2018-12-12 21:00:00,5.21,42.86,3.73,4.99,40.57,3.65,4.35,44.14,2.85,1.21,51.25,-2.0,58,-3.0,61,0.0,0.0,0.0
2018-12-13 12:00:00,5.36,68.59,3.23,4.9,66.09,3.35,4.26,73.47,2.62,1.82,83.52,0.0,45,-5.0,65,0.0,0.0,0.0
2018-12-13 15:00:00,6.28,54.91,3.88,6.0,56.35,3.77,5.39,59.25,2.85,3.83,57.78,1.0,45,2.0,35,0.0,0.0,0.0
2018-12-13 18:00:00,4.54,44.54,3.27,5.15,43.5,3.65,4.38,46.18,2.93,0.96,51.28,-3.0,60,3.0,25,0.0,0.0,0.0
2018-12-13 21:00:00,3.83,45.91,2.81,4.81,42.89,3.84,4.08,47.04,2.74,0.23,57.17,-4.0,70,-1.0,55,0.0,0.0,0.0
2018-12-14 12:00:00,5.09,32.97,3.35,3.96,33.88,2.93,2.61,38.52,2.05,0.23,39.35,2.0,40,-1.0,70,0.0,0.0,0.0
2018-12-14 15:00:00,5.79,35.07,3.77,4.87,36.02,3.04,3.53,40.75,2.16,-0.16,46.49,3.0,30,2.0,65,0.0,0.0,0.0
2018-12-14 18:00:00,4.51,41.33,3.0,4.11,39.93,3.04,3.1,44.99,2.16,-0.74,55.77,-1.0,50,3.0,80,0.0,0.0,0.0
2018-12-14 21:00:00,4.96,37.7,3.35,3.5,39.47,2.89,2.64,42.92,2.01,-0.93,49.73,-2.0,70,3.0,80,0.0,0.0,0.0
2018-12-15 12:00:00,3.62,44.47,2.58,2.64,45.57,1.9,1.79,50.15,0.98,1.51,43.19,3.0,60,2.0,70,0.0,0.0,0.0
2018-12-15 15:00:00,5.45,30.22,3.15,4.44,30.59,2.05,3.59,34.55,1.36,2.22,33.64,3.0,80,5.0,45,0.0,0.0,0.0
2018-12-15 18:00:00,5.3,25.98,3.46,4.6,26.43,2.35,3.93,29.73,1.48,1.82,31.14,3.0,85,5.0,45,0.0,0.0,0.0
2018-12-15 21:00:00,4.93,32.51,3.23,3.47,35.71,2.16,2.98,39.32,1.48,-0.71,46.67,2.0,85,2.0,55,0.0,0.0,0.0
2018-12-16 12:00:00,5.33,45.45,3.46,4.84,47.77,2.47,4.26,53.91,1.63,3.96,54.76,5.0,50,2.0,75,0.0,0.0,0.0
2018-12-16 15:00:00,6.49,51.19,3.38,6.06,52.44,2.77,5.3,57.42,2.09,4.32,56.68,6.0,45,7.0,50,0.0,0.0,0.0
2018-12-16 18:00:00,6.86,54.61,3.5,5.88,58.27,2.7,5.05,63.19,2.09,3.1,66.91,3.0,60,8.0,40,0.0,0.0,0.0
2018-12-16 21:00:00,6.67,58.09,3.69,5.15,64.26,2.74,4.63,68.04,2.16,1.88,75.37,1.0,60,5.0,65,0.0,0.0,0.0
2018-12-17 12:00:00,8.47,38.25,5.33,7.37,41.3,3.92,6.61,45.3,3.27,6.64,39.9,7.0,50,3.0,90,0.0,0.0,0.0
2018-12-17 15:00:00,9.08,38.25,5.6,7.65,42.4,4.18,6.92,47.5,3.54,5.48,47.1,8.0,45,7.0,65,0.0,0.0,0.0
2018-12-17 18:00:00,9.21,47.07,6.17,7.86,47.5,4.45,6.86,52.81,3.73,5.45,53.42,5.0,70,8.0,50,0.0,0.0,0.0
2018-12-17 21:00:00,8.96,42.61,6.32,7.56,46.49,4.72,6.76,49.21,3.84,5.33,47.99,4.0,75,4.0,70,0.0,0.0,0.0
2018-12-18 12:00:00,8.14,46.0,6.36,7.34,48.41,4.99,7.01,51.25,4.11,9.82,38.55,7.0,60,2.0,85,0.0,0.0,0.0
2018-12-18 15:00:00,10.09,42.67,7.2,9.27,46.21,5.6,9.05,46.4,4.72,9.36,34.68,8.0,50,6.0,60,0.0,0.0,0.0
2018-12-18 18:00:00,9.69,38.46,7.01,8.87,40.54,5.52,7.83,46.7,4.76,4.35,50.89,5.0,75,9.0,40,0.0,0.0,0.0
2018-12-18 21:00:00,8.6,44.44,6.67,7.31,47.53,5.44,6.49,52.2,4.64,4.08,57.11,3.0,80,5.0,60,0.0,0.0,0.0
2018-12-19 12:00:00,10.12,57.72,7.31,8.9,58.15,5.94,8.53,60.99,5.37,8.66,53.14,6.0,50,3.0,80,0.0,0.0,0.0
2018-12-19 15:00:00,11.25,48.41,7.96,9.6,54.33,6.28,8.84,59.49,5.6,7.19,62.73,9.0,40,8.0,70,0.0,0.0,0.0
2018-12-19 18:00:00,10.73,39.44,8.0,9.11,44.11,6.55,7.99,49.15,5.67,5.67,52.32,5.0,60,11.0,60,0.0,0.0,0.0
2018-12-19 21:00:00,9.33,43.93,7.7,7.22,49.48,6.47,6.21,54.73,5.37,2.28,67.58,2.0,70,7.0,75,0.0,0.0,0.0
2018-12-20 12:00:00,8.87,40.02,7.43,7.53,38.46,6.09,6.73,41.58,5.29,6.67,36.26,8.0,60,3.0,85,0.0,0.0,0.0
2018-12-20 15:00:00,10.12,32.36,7.92,9.15,36.81,6.51,8.26,42.83,5.52,6.98,43.74,10.0,60,7.0,70,0.0,0.0,0.0
2018-12-20 18:00:00,10.61,34.8,8.23,8.99,39.38,6.55,8.11,45.42,5.75,6.06,42.34,6.0,75,8.0,65,0.0,0.0,0.0
2018-12-20 21:00:00,9.27,41.79,8.04,7.16,48.32,6.28,6.55,51.68,5.48,1.91,63.77,4.0,85,5.0,75,0.0,0.0,0.0
2018-12-22 12:00:00,11.28,44.32,8.8,10.58,46.46,7.35,9.82,50.31,6.55,10.12,43.35,6.0,55,-4.0,55,0.0,0.0,0.0
2018-12-22 15:00:00,12.53,48.81,9.91,11.4,52.29,7.66,10.82,55.83,6.82,8.47,57.88,6.0,45,1.0,35,0.0,0.0,0.0
2018-12-22 18:00:00,11.4,58.58,9.41,10.95,58.09,7.66,10.24,62.42,6.93,7.41,70.82,2.0,45,2.0,35,0.0,0.0,0.0
2018-12-22 21:00:00,11.31,50.64,9.37,10.06,54.46,7.77,9.42,57.33,7.05,6.58,61.6,-1.0,50,-2.0,60,0.0,0.0,0.0
2018-12-23 12:00:00,10.76,35.71,9.45,10.79,36.36,8.65,9.94,39.65,7.5,8.81,35.16,1.0,35,-2.0,70,0.0,0.0,0.0
2018-12-23 15:00:00,11.25,35.99,9.68,11.13,34.83,8.76,10.0,37.88,7.54,6.73,40.17,2.0,30,3.0,55,0.0,0.0,0.0
2018-12-23 18:00:00,9.88,33.79,8.95,9.91,31.9,8.69,9.15,35.41,7.5,5.7,38.95,-2.0,55,5.0,65,0.0,0.0,0.0
2018-12-23 21:00:00,7.31,35.5,7.47,7.95,32.91,8.73,7.37,36.45,7.2,2.34,44.23,-4.0,70,2.0,75,0.0,0.0,0.0
2018-12-24 12:00:00,7.5,33.12,6.89,6.15,35.41,6.86,4.87,40.32,5.6,2.25,43.8,4.0,60,-2.0,65,0.0,0.0,0.0
2018-12-24 15:00:00,8.69,33.06,7.08,7.22,34.37,6.82,5.79,39.04,5.48,1.7,45.39,4.0,65,0.0,45,0.0,0.0,0.0
2018-12-24 18:00:00,7.62,31.78,6.7,6.61,31.81,6.63,5.54,35.71,5.41,1.48,42.43,2.0,75,0.0,35,0.0,0.0,0.0
2018-12-24 21:00:00,6.73,34.34,6.28,6.03,33.79,6.63,5.18,36.97,5.18,1.64,43.28,3.0,80,-2.0,40,0.0,0.0,0.0
2018-12-25 12:00:00,6.0,37.18,5.33,4.2,41.33,4.83,3.8,44.44,3.73,1.09,49.85,0.0,45,-8.0,40,0.0,0.0,0.0
2018-12-25 15:00:00,7.56,41.33,5.83,6.37,44.29,5.02,6.06,46.64,4.18,4.05,49.6,1.0,30,-6.0,40,0.0,0.0,0.0
2018-12-25 18:00:00,7.74,49.97,5.83,6.25,55.34,5.14,6.15,57.14,4.11,3.8,61.75,-2.0,40,-5.0,45,0.0,0.0,0.0
2018-12-25 21:00:00,7.25,52.01,5.63,5.6,57.81,5.06,5.39,59.58,4.07,2.09,69.96,-4.0,45,-6.0,50,0.0,0.0,0.0
2018-12-26 12:00:00,7.5,30.74,6.05,7.1,31.75,5.48,5.67,35.87,4.34,3.65,32.81,-6.0,45,-8.0,55,0.0,0.0,0.0
2018-12-26 15:00:00,6.79,24.97,5.75,7.1,25.27,5.37,5.33,29.52,4.26,1.09,32.36,-5.0,50,-5.0,45,0.0,0.0,0.0
2018-12-26 18:00:00,5.63,26.53,5.06,5.79,24.45,5.41,4.66,29.49,4.15,0.48,32.14,-6.0,55,-4.0,40,0.0,0.0,0.0
2018-12-26 21:00:00,4.93,29.61,4.57,5.12,27.38,5.1,4.29,30.83,3.88,-0.13,39.62,-7.0,50,-5.0,40,0.0,0.0,0.0
2018-12-27 12:00:00,0.54,27.56,0.98,1.33,24.18,3.19,-0.29,27.53,1.55,-4.38,30.59,-5.0,45,-6.0,60,0.0,0.0,0.0
2018-12-27 15:00:00,0.81,34.28,0.75,1.85,30.01,3.08,0.23,34.07,1.51,-4.9,45.48,-4.0,35,-3.0,45,0.0,0.0,0.0
2018-12-27 18:00:00,0.26,38.95,0.1,1.0,33.64,2.58,-0.26,37.39,1.09,-5.51,52.32,-5.0,40,-2.0,45,0.0,0.0,0.0
2018-12-27 21:00:00,-0.2,39.99,-0.2,0.32,35.44,2.24,-0.53,39.29,0.79,-5.45,54.91,-5.0,50,-4.0,50,0.0,0.0,0.0
2018-12-28 12:00:00,-0.53,41.94,-1.2,-0.9,40.02,0.45,-2.64,46.46,-1.54,-6.64,53.82,-3.0,45,-7.0,55,0.0,0.0,0.0
2018-12-28 15:00:00,0.38,34.0,-1.0,-0.53,33.49,0.29,-1.81,39.16,-1.27,-7.55,45.02,-2.0,45,-4.0,40,0.0,0.0,0.0
2018-12-28 18:00:00,0.78,34.98,-0.78,-0.93,33.79,0.1,-1.87,38.19,-1.5,-6.36,48.11,-4.0,50,-2.0,40,0.0,0.0,0.0
2018-12-28 21:00:00,0.32,34.58,-0.89,-3.95,43.96,-0.55,-5.05,49.15,-2.57,-8.96,60.16,-5.0,50,-4.0,50,0.0,0.0,0.0
2018-12-29 12:00:00,2.19,30.98,0.1,1.67,30.92,-0.36,0.2,35.78,-1.58,-1.66,34.55,-3.0,45,-7.0,60,0.0,0.0,0.0
2018-12-29 15:00:00,2.55,35.81,0.52,2.03,33.94,-0.2,0.72,39.22,-1.35,-2.64,45.39,-2.0,40,0.0,40,0.0,0.0,0.0
2018-12-29 18:00:00,2.7,39.59,0.79,1.73,38.83,-0.2,0.81,42.64,-1.27,-2.3,48.38,-4.0,50,1.0,40,0.0,0.0,0.0
2018-12-29 21:00:00,2.49,40.2,0.67,1.79,41.21,0.1,0.93,44.08,-1.12,-2.21,49.36,-5.0,60,-3.0,60,0.0,0.0,0.0
2018-12-30 12:00:00,3.04,27.75,1.06,0.54,29.09,-0.66,-0.87,33.21,-1.81,-3.86,33.85,0.0,45,-3.0,65,0.0,0.0,0.0
2018-12-30 15:00:00,3.71,32.84,1.63,1.82,32.63,-0.32,0.51,38.1,-1.27,-3.16,45.45,0.0,40,-1.0,50,0.0,0.0,0.0
2018-12-30 18:00:00,3.1,41.64,1.29,1.51,40.38,-0.36,0.69,44.6,-1.23,-3.06,54.15,-3.0,60,0.0,50,0.0,0.0,0.0
2018-12-30 21:00:00,2.95,34.4,1.36,0.69,38.4,-0.36,-0.13,41.15,-1.35,-3.92,47.28,-4.0,65,-2.0,55,0.0,0.0,0.0
2018-12-31 12:00:00,1.94,41.36,0.56,0.05,43.83,-1.23,-1.02,48.11,-2.15,-1.63,41.36,-1.0,55,-5.0,65,0.0,0.0,0.0
2018-12-31 15:00:00,3.86,40.84,1.17,1.88,45.39,-0.78,0.87,49.73,-1.81,-1.23,51.74,0.0,50,-1.0,50,0.0,0.0,0.0
2018-12-31 18:00:00,4.35,46.83,1.51,2.12,53.75,-0.74,1.51,58.39,-1.5,-0.62,63.13,-2.0,55,1.0,50,0.0,0.0,0.0
2018-12-31 21:00:00,4.05,48.38,1.51,1.88,55.37,-0.66,1.09,59.1,-1.42,-1.78,65.29,-3.0,55,-2.0,60,0.0,0.0,0.0
2019-01-01 12:00:00,3.93,43.25,2.01,2.16,48.05,0.03,1.12,53.42,-0.78,-1.17,57.75,-1.0,50,-5.0,70,0.0,0.0,0.0
2019-01-01 15:00:00,4.57,49.05,2.62,2.89,57.78,0.33,2.0,58.76,-0.55,0.75,53.63,1.0,45,1.0,50,0.0,0.0,0.0
2019-01-01 18:00:00,4.38,44.35,2.85,3.22,48.6,0.45,2.55,51.16,-0.43,0.08,53.05,-3.0,60,3.0,45,0.0,0.0,0.0
2019-01-01 21:00:00,4.23,44.14,2.77,2.86,46.12,0.6,2.19,49.24,-0.28,-0.47,52.47,-3.0,65,-2.0,65,0.0,0.0,0.0
2019-01-02 12:00:00,3.35,41.73,2.01,1.15,49.11,0.18,0.02,54.79,-0.93,-0.47,52.5,1.0,55,-3.0,75,0.0,0.0,0.0
2019-01-02 15:00:00,4.96,35.9,3.0,2.61,39.74,0.41,1.36,45.54,-0.7,-0.56,46.06,3.0,45,4.0,55,0.0,0.0,0.0
2019-01-02 18:00:00,4.51,39.29,2.47,2.67,40.84,0.48,1.76,44.69,-0.51,-0.78,48.2,-2.0,65,5.0,55,0.0,0.0,0.0
2019-01-02 21:00:00,4.41,38.98,2.66,2.06,45.05,0.52,1.36,48.87,-0.55,-1.87,53.39,-4.0,75,1.0,70,0.0,0.0,0.0
2019-01-03 12:00:00,4.05,32.54,2.47,2.55,31.65,0.29,1.39,36.94,-0.62,0.32,29.64,3.0,55,-3.0,55,0.0,0.0,0.0
2019-01-03 15:00:00,5.7,25.89,2.89,3.68,29.7,0.48,2.64,33.85,-0.36,0.42,35.5,5.0,55,-1.0,40,0.0,0.0,0.0
2019-01-03 18:00:00,5.76,23.72,3.5,3.8,25.61,0.71,2.86,30.46,-0.01,0.69,33.73,1.0,75,0.0,40,0.0,0.0,0.0
2019-01-03 21:00:00,5.6,35.93,3.42,3.59,40.42,1.09,3.01,43.07,0.18,0.96,49.08,0.0,75,-3.0,45,0.0,0.0,0.0
2019-01-04 12:00:00,3.35,47.25,2.32,2.06,51.4,0.37,1.54,54.82,-0.62,0.6,55.07,-1.0,40,-4.0,65,0.0,0.0,0.0
2019-01-04 15:00:00,5.63,52.11,3.0,4.41,56.01,0.79,3.86,59.16,-0.05,3.53,54.43,0.0,40,0.0,45,0.0,0.0,0.0
2019-01-04 18:00:00,5.79,52.75,3.15,4.26,58.88,1.21,3.77,61.97,0.14,1.85,64.04,-2.0,45,1.0,45,0.0,0.0,0.0
2019-01-04 21:00:00,4.81,55.74,2.89,3.1,63.4,0.94,2.74,66.42,0.06,-0.71,77.2,-4.0,50,-2.0,65,0.0,0.0,0.0
2019-01-05 12:00:00,5.91,32.51,3.99,4.66,33.7,1.97,3.86,38.83,0.98,2.25,35.38,0.0,45,-4.0,70,0.0,0.0,0.0
2019-01-05 15:00:00,5.6,29.67,3.96,5.21,30.49,2.24,3.86,35.1,1.21,-0.2,38.13,1.0,45,1.0,50,0.0,0.0,0.0
2019-01-05 18:00:00,5.45,27.56,4.11,4.29,28.57,2.35,3.68,31.84,1.25,0.17,37.42,-2.0,60,2.0,55,0.0,0.0,0.0
2019-01-05 21:00:00,5.51,30.22,4.07,3.68,33.52,2.35,2.98,37.24,1.17,0.05,43.38,-3.0,75,0.0,65,0.0,0.0,0.0
2019-01-06 12:00:00,5.05,32.84,3.77,3.28,34.52,1.86,2.37,38.74,0.79,1.88,32.94,2.0,45,-2.0,65,0.0,0.0,0.0
2019-01-06 15:00:00,6.49,38.1,4.26,4.41,41.64,2.09,3.56,44.47,1.06,0.84,51.19,2.0,50,0.0,45,0.0,0.0,0.0
2019-01-06 18:00:00,6.37,40.93,4.3,4.78,43.1,2.32,3.83,47.44,1.51,1.51,52.01,-1.0,65,1.0,45,0.0,0.0,0.0
